file_name,text,origin_value,attri_value
output_images_00010/106329.png,A surreal landscape featuring multiple blue statues of women in flowing dresses standing near ancient columns.,0.0277140587568283,0.503185
output_images_00030/121517.png,"A futuristic spacecraft with four engines emitting flames, flying in space.",0.0593023002147674,0.569815
output_images_00011/110767.png,"A night view of a modern cityscape with tall skyscrapers, a river, bridges, and boats.",0.0375098213553428,0.524395
output_images_00025/077296.png,"A muscular warrior with a red cape and armor, standing in a dimly lit room with light rays shining down.",0.0283114165067672,0.504515
output_images_00029/103750.png,"A group of shiny, reflective spheres arranged on a red pedestal against a red background.",0.0611115097999572,0.573445
output_images_00022/047839.png,A person wearing a fur coat and a scarf in a snowy forest,0.0668183416128158,0.585465
output_images_00017/179470.png,"A white wolf with orange eyes wearing a black cloak with gold trim and a detailed necklace, standing in a forest.",0.0587764382362365,0.568795
output_images_00006/060101.png,A cat and a mouse on a wet street at night.,0.0669794678688049,0.585775
output_images_00010/091725.png,"A planet with a reddish surface illuminated by a bright light source, set against a starry background.",0.0703523755073547,0.592475
output_images_00028/100036.png,"An elderly man in a red suit and glasses is sitting at a table with a large hamburger, fries, and a drink in a McDonald's restaurant.",0.0410957038402557,0.532115
output_images_00021/044625.png,"A person with long, wavy hair standing in a field at sunset",0.0407769531011581,0.531485
output_images_00030/120471.png,"A sleek, silver sports car parked on a reflective surface with a mountainous background.",0.0335777252912521,0.516175
output_images_00005/043102.png,"A woman with long, wavy hair wearing a white dress with lace trim stands near a body of water at sunset.",0.0739461779594421,0.598925
output_images_00020/028188.png,"Two warriors in a forest, one with a sword and the other with a spear, engaged in a fight on a tree branch.",0.0640733987092971,0.579775
output_images_00021/046420.png,A picturesque village with traditional houses and a stone path leading towards a mountainous landscape.,0.0482512861490249,0.547145
output_images_00003/018471.png,A futuristic city with tall purple towers amidst rocky mountains under a starry sky.,0.0394083708524704,0.528395
output_images_00028/099980.png,A woman in medieval armor standing in a courtyard with columns and greenery.,0.0454995930194854,0.541305
output_images_00026/078253.png,A cat dressed in a formal coat standing on a dirt path in a foggy environment with buildings and power lines in the background.,0.0704436153173446,0.592665
output_images_00017/179251.png,"A classic muscle car with large wings on the roof, driving through a misty forest.",0.0543370842933654,0.559815
output_images_00025/075841.png,A white goat with large curved horns standing in a forest with sunlight filtering through the trees and flowers around.,0.0368528962135314,0.523055
output_images_00025/076894.png,"A person dressed as a clown with red hair, white face paint, red nose, and a red and green outfit.",0.0528309196233749,0.556565
output_images_00018/186840.png,A person in a black dress standing in a desert landscape with a dark cloud behind them and a solar eclipse in the sky.,0.0647683888673782,0.581375
output_images_00014/137746.png,A couple kissing in the ocean with a large ship in the background at night.,0.0334467142820358,0.515915
output_images_00029/118395.png,"A powerful, green-skinned demon with large wings, standing in a rocky landscape with a glowing green aura.",0.0326341241598129,0.514095
output_images_00015/156772.png,"A fantasy landscape featuring white and gold towers with pointed roofs, surrounded by a winding river, lush greenery, and rocky cliffs under a clear sky.",0.0419723987579345,0.533835
output_images_00028/099783.png,"A wooden hippopotamus figurine with blue and black stripes, standing on a wooden surface against a black background.",0.0725722163915634,0.596665
output_images_00026/080264.png,"A person wearing a futuristic helmet with a yellow jacket, standing in the rain.",0.0745146572589874,0.599865
output_images_00008/082420.png,Two cartoonish creatures with large eyes and orange spikes sitting in a pond surrounded by greenery and flowers.,0.0495827794075012,0.550085
output_images_00015/157129.png,"Four soldiers in green uniforms standing in a trench with rifles, surrounded by grassy terrain under a cloudy sky.",0.0343547016382217,0.517655
output_images_00019/025822.png,"A cozy room with bookshelves, record players, and speakers, overlooking a scenic landscape.",0.02650086581707,0.500645
output_images_00000/002691.png,A red shield with a white star and curved lines on a dark background.,0.0324474424123764,0.513615
output_images_00009/084817.png,A person with curly hair wearing a white top and an earring.,0.0450422763824462,0.540125
output_images_00003/019102.png,A volcano erupting with lava flowing down its sides against a dramatic sky.,0.0605425536632537,0.572325
output_images_00000/002684.png,"Two sloths sitting at a table in a dimly lit room, engaged in a conversation.",0.0660230070352554,0.583955
output_images_00027/097757.png,"A fantastical creature with blue skin, orange eyes, and red spiky hair.",0.0455052703619003,0.541335
output_images_00029/116681.png,A baby sitting on a toilet in a bathroom with a window and a framed picture on the wall.,0.0684393942356109,0.588835
output_images_00023/057175.png,A shark wearing sunglasses swims near a wooden platform underwater.,0.0575295388698577,0.566335
output_images_00025/073837.png,"Two colorful, multi-story buildings perched on a rocky cliff overlooking the ocean.",0.0538645610213279,0.558635
output_images_00020/028739.png,"A man in a red cape and ornate black uniform with gold accents, standing in a dimly lit, grand hallway with columns and a stained glass window.",0.0590093731880188,0.569245
output_images_00028/099230.png,"A muscular, humanoid lizard creature with a long tail and wearing a blue cape, red skirt, and armor, standing in a misty environment.",0.0484595149755477,0.547575
output_images_00003/017658.png,A person with long white hair and pointed ears wearing a white dress holding a cup of tea underwater.,0.0627733767032623,0.576955
output_images_00030/122544.png,"A black and white portrait of a woman with dark hair styled in waves, wearing a dark coat, standing against a textured wall.",0.0354635119438171,0.520085
output_images_00003/016200.png,"A cowboy riding a horse at sunset, holding a revolver.",0.0354485660791397,0.520065
output_images_00011/109792.png,"A person with intricate face paint resembling a skull, wearing multiple necklaces and earrings, with braided hair.",0.0506071746349334,0.552145
output_images_00019/022165.png,"A majestic stone archway with intricate carvings stands in a rocky landscape, illuminated by a bright, glowing light that splits the sky.",0.0537428259849548,0.55832
output_images_00022/051952.png,"A person with long, wavy brown hair wearing a black choker necklace.",0.0703073590993881,0.592365
output_images_00008/083101.png,Two humanoid robots in a futuristic laboratory corridor.,0.0647629499435424,0.581365
output_images_00001/005466.png,"A woman with long, wavy hair wearing a light-colored off-shoulder top and jewelry, standing in a room with a candle sconce on the wall.",0.0605328679084777,0.572275
output_images_00018/185072.png,A cat with a shark fin on its back against a sunset sky.,0.0415879637002944,0.533045
output_images_00017/180714.png,"A menacing demon with glowing red eyes and large horns standing in a dark, gothic cathedral with rows of pews.",0.0514295473694801,0.553755
output_images_00023/052834.png,"A fierce dragon with glowing red eyes and sharp teeth, set against a dramatic sky with clouds.",0.0479121059179306,0.546495
output_images_00009/089806.png,A large statue of a classical bust is placed near a swimming pool surrounded by palm trees and lounge chairs under a clear blue sky.,0.0265901535749435,0.500835
output_images_00030/122880.png,"A person wearing a red cape and a blue outfit with gold buttons, standing in a city street with blurred buildings and streetlights in the background.",0.0563724637031555,0.564075
output_images_00021/033577.png,"A large wooden sailing ship with two masts and sails set, floating on calm waters with a few people on board.",0.0535961836576461,0.558005
output_images_00019/022296.png,"A person wearing a futuristic outfit with red and black armor, standing against a gray background.",0.0340545177459716,0.517125
output_images_00018/020655.png,"A person wearing a black, textured, form-fitting outfit standing in a lush, green forest.",0.0532429665327072,0.557205
output_images_00018/185906.png,A hooded figure in medieval armor holding a glowing sword stands before a full moon.,0.0608284175395965,0.572905
output_images_00006/058485.png,A person wearing a wide-brimmed hat and a teal shirt with ruffled collar.,0.0551345646381378,0.561425
output_images_00004/036337.png,"A person wearing a black leather jacket, black top, and black leather skirt standing against a rustic background.",0.0453486889600753,0.540985
output_images_00016/163152.png,Three individuals wearing black cloaks and ornate masks with intricate gold designs.,0.0395438522100448,0.528715
output_images_00013/135594.png,A person holding a laptop in a forest.,0.0704862475395202,0.592715
output_images_00028/103434.png,"A group of people walking through a dimly lit, ancient corridor with columns and a stone archway.",0.0484494939446449,0.547555
output_images_00022/050900.png,A person with long hair wearing a green dress and holding a lantern walks through a misty forest.,0.0718733966350555,0.595295
output_images_00012/114413.png,"A futuristic room with large windows, illuminated by a bright light at the end of a tunnel-like structure, surrounded by clouds.",0.0628096461296081,0.577065
output_images_00028/099708.png,A yellow robot with glowing eyes and a bird perched on its shoulder.,0.0366455614566803,0.522665
output_images_00025/073099.png,A group of colorful toy robots standing together.,0.0393894910812377,0.528325
output_images_00000/004073.png,A futuristic city with tall skyscrapers nestled between rocky cliffs and a river running through it.,0.0494741797447204,0.549815
output_images_00005/042320.png,"A dark, winged creature with red eyes and horns standing in a misty forest.",0.0630358159542083,0.577485
output_images_00002/010854.png,"An elderly elf with long white hair and beard, wearing a blue hooded cloak with frost on the edges, standing in a snowy environment.",0.0464762598276138,0.543505
output_images_00005/042887.png,A person with a shaved head wearing a black jacket.,0.0548590719699859,0.560865
output_images_00007/062524.png,An old man with a long beard standing next to a black cat in front of a rustic cottage in a forest.,0.0718565732240676,0.595215
output_images_00000/004736.png,"A majestic castle perched on a rocky cliff surrounded by lush greenery and mountains, with a river flowing below.",0.0273591727018356,0.502465
output_images_00024/069955.png,A giant dragon with red spikes facing a person in a red cloak on a rocky terrain under a cloudy sky.,0.0724476426839828,0.596415
output_images_00009/088203.png,"A cat warrior dressed in armor and a red cloak, holding a staff, standing in a mystical forest.",0.0325831174850463,0.514005
output_images_00020/027264.png,"A knight in ornate armor with a red cape stands in an arched courtyard, holding a sword, with a person in the background.",0.0336948335170745,0.516435
output_images_00008/067888.png,A person with shoulder-length wavy hair wearing a gray tank top and a necklace.,0.0475703030824661,0.545805
output_images_00024/072206.png,"A vibrant octopus with large, fiery eyes and spiky tentacles resting on rocky ground.",0.0620697140693664,0.575245
output_images_00004/037342.png,A giant monster emerging from the water near a bridge with a person standing on rocks in the foreground.,0.0488011687994003,0.548255
output_images_00018/182770.png,"A statue of a man in a suit sitting at a desk with an open book, surrounded by flags in a formal room.",0.050123393535614,0.551235
output_images_00008/083208.png,"A woman with large wings wearing a blue dress and armor, holding two swords, standing in a forest with sunlight filtering through the trees.",0.0713284611701965,0.594215
output_images_00022/048887.png,"A giant robot walking down a futuristic city street at dusk, with people walking on both sides of the street.",0.0289234668016433,0.505865
output_images_00000/001929.png,An older man wearing a VR headset sits at a desk with multiple monitors displaying vibrant graphics.,0.0367443561553955,0.522835
output_images_00016/162629.png,"A wine glass filled with red liquid on a table next to two wine bottles, with a warm, dimly lit background.",0.048984557390213,0.548605
output_images_00006/060247.png,A woman in a beige coat walking across a busy city street with tall buildings and cars in the background.,0.0473949015140533,0.545435
output_images_00015/157796.png,A futuristic female character wearing a black armored suit from multiple angles.,0.0388884544372558,0.527245
output_images_00007/063716.png,A person wearing a red and gold armored suit with curly hair.,0.0599893629550933,0.571055
output_images_00020/031178.png,"A warrior woman in traditional armor holding a shield and a sword, with a red cape and a golden crown, standing against a yellow background.",0.0312420576810836,0.511075
output_images_00001/006049.png,A mysterious figure in a hooded cloak and mask holding a glowing orb in a desert landscape.,0.0441666841506958,0.538385
output_images_00021/044560.png,"A delicious cheeseburger with lettuce, tomato, and melted cheese, served on a sesame seed bun.",0.0606115758419036,0.572405
output_images_00029/104859.png,"Three statues of a woman in flowing robes, illuminated from within, standing against a starry night sky with a glowing celestial body in the background.",0.0663508996367454,0.584595
output_images_00002/012706.png,Two robots engaged in a boxing match in a futuristic setting.,0.0549012124538421,0.560955
output_images_00027/097088.png,"A woman with golden wings wearing a gold dress with intricate details and jewelry, standing in a natural setting.",0.0517246723175048,0.554315
output_images_00007/063925.png,A face with golden cracks resembling Kintsugi art.,0.063745304942131,0.578965
output_images_00018/020826.png,"A purple, spiky creature with glowing orange eyes and sharp teeth, standing in a forest setting.",0.0595982074737548,0.570305
output_images_00027/095480.png,A dog wearing a suit and tie standing in a room with a window and a potted plant.,0.0496444702148437,0.550175
output_images_00020/026691.png,A woman in a bikini with mechanical arm braces standing on a rocky beach with the ocean in the background.,0.0708028152585029,0.593345
output_images_00026/078485.png,A knight in armor with a red cape,0.0393158197402954,0.528115
output_images_00011/111040.png,"A vast canyon landscape with towering red rock formations, a winding river at the bottom, and a large planet visible in the sky.",0.0624115169048309,0.576005
output_images_00016/159931.png,A serene mountain lake at sunset with vibrant pink and orange clouds reflected in the calm water.,0.0629064813256263,0.577255
output_images_00007/065730.png,"A coastal landscape with rugged cliffs, crashing waves, and misty skies.",0.074165903031826,0.599335
output_images_00009/086236.png,"A futuristic robot with white and black armor, featuring orange accents and a glowing red chest light.",0.0653610378503799,0.582665
output_images_00000/000280.png,A group of people rafting down a river at sunset with a dramatic fire in the background.,0.0668940618634224,0.585555
output_images_00007/063417.png,"A person wearing a yellow and red uniform with a McDonald's logo, sitting at a table in a restaurant setting.",0.0729095488786697,0.597225
output_images_00018/186285.png,Three individuals wearing black hoodies stand in an ornate hallway holding a red bag wrapped in cellophane.,0.0693375021219253,0.590515
output_images_00012/129055.png,A futuristic female robot with long white hair standing in a corridor.,0.0379872173070907,0.525305
output_images_00011/113044.png,"A deserted city street with tall buildings on either side, covered in sand under a bright sun.",0.0586785674095153,0.568575
output_images_00016/161483.png,"A woman with long black hair wearing a white dress with a high slit, standing against a light blue background.",0.0264789313077926,0.500585
output_images_00016/176888.png,A person dressed as Superman stands on a rooftop overlooking a cityscape with skyscrapers.,0.0398294031620025,0.529265
output_images_00017/178853.png,"A figure in a red robe with a hood, standing inside a glass case with a golden frame, surrounded by clouds and a bright light behind them.",0.0623339265584945,0.575845
output_images_00025/075941.png,"A mystical castle with blue-tinted towers and illuminated windows, surrounded by a dense forest at dusk, with a waterfall cascading down the entrance.",0.0562625229358673,0.563835
output_images_00018/185047.png,A samurai warrior in full armor holding a katana sword.,0.0689597874879837,0.589785
output_images_00023/053714.png,"A group of knights in armor riding horses with red capes, holding spears, against a dramatic sunset with clouds and dust.",0.0408497750759124,0.531525
output_images_00029/119297.png,"A celestial scene with multiple planets and a bright sun, set against a backdrop of stars and clouds.",0.058343082666397,0.567825
output_images_00020/029511.png,"An angel and a demon with wings are kissing in a dramatic, fiery background.",0.0363798886537551,0.522065
output_images_00008/082318.png,A person wearing large purple butterfly wings standing in a lavender field under a clear sky.,0.0368011444807052,0.522985
output_images_00026/078530.png,A woman in a gray swimsuit sitting on a sandy beach with the ocean in the background.,0.040886066854,0.531635
output_images_00017/181047.png,"A blue-skinned woman wearing a crown with a large snake coiled around her shoulders, set against a forest background.",0.0433892309665679,0.536755
output_images_00000/004100.png,A large black bird flying over a cityscape with tall buildings and a river.,0.060040034353733,0.571155
output_images_00009/088507.png,"A person with dark hair styled in a low bun, wearing a black garment.",0.035168245434761,0.519405
output_images_00029/104032.png,"An old-fashioned television set with a blank screen, placed on a table with three whole oranges and one sliced orange in front of it.",0.0537488758563995,0.558335
output_images_00020/031057.png,A penguin standing against a dark background.,0.0602270513772964,0.571665
output_images_00021/046361.png,A group of identical individuals in futuristic blue suits standing in a corridor.,0.0273272842168808,0.502375
output_images_00026/079568.png,"An elderly elf with long white hair and beard, wearing ornate armor and a dark cloak, standing in a dimly lit, ancient city street.",0.0395270884037017,0.528645
output_images_00016/162128.png,"A picturesque castle with red-tiled roofs and multiple towers, surrounded by lush greenery, flowers, and trees, set against a backdrop of mountains under a clear blue sky.",0.0617703944444656,0.574625
output_images_00023/053385.png,A cow wearing a red dress and holding a cigarette in a forest setting.,0.0327488481998443,0.514395
output_images_00001/007099.png,"A giant monster standing on rocky terrain near the ocean at sunset, with a person looking up at it.",0.0490386635065078,0.548745
output_images_00005/041370.png,A person wearing futuristic black and red armor with a red visor helmet standing outdoors.,0.0657142251729965,0.583325
output_images_00027/093790.png,A yellow minion standing in front of a red-winged dragon with a red cape.,0.0331431627273559,0.515165
output_images_00015/159176.png,"A city skyline at sunset with a large plume of smoke rising from the center, surrounded by mountains.",0.068649336695671,0.589165
output_images_00021/031722.png,"A female warrior in ornate green and gold armor with a red cape, holding a large double-bladed axe, standing in a rocky, mountainous landscape.",0.0711124092340469,0.593885
output_images_00007/063513.png,"A fantastical creature with golden horns, blue fur with gold patterns, and glowing orange eyes.",0.0696539729833602,0.590995
output_images_00017/182705.png,A red monster truck with large tires parked on a reflective surface with mountains in the background.,0.037007138133049,0.523385
output_images_00007/062202.png,A fairy with blue wings holding a glowing staff in a mystical forest setting.,0.0649159401655197,0.581755
output_images_00005/041962.png,"A room with pink walls and a cabinet, partially submerged in sand, with a sunset visible through an open door.",0.0426280498504638,0.535145
output_images_00028/103728.png,"A sports car with glowing red taillights on a wet, foggy street at night.",0.0585237890481948,0.568275
output_images_00007/066598.png,"A man with blonde hair wearing a black leather jacket with a sword strapped to his back, standing against a cloudy sky.",0.066993847489357,0.585815
output_images_00014/136904.png,A person with long dark hair wearing a black top against a plain background.,0.055867850780487,0.563015
output_images_00014/138053.png,"Two men standing outdoors, one wearing a black jacket and the other wearing a green jacket with a cap.",0.0632371753454208,0.577935
output_images_00021/032591.png,"A woman in a long white dress stands in front of a large, ornate circular portal with glowing symbols, set in a rocky, mountainous landscape.",0.0298589169979095,0.507905
output_images_00019/025983.png,A man in a suit is kneeling and petting a yellow Labrador Retriever in a formal room with an American flag in the background.,0.0487547293305397,0.548195
output_images_00023/052707.png,"A fantasy elf with long blonde hair, wearing a golden headpiece and a golden outfit, surrounded by glowing particles.",0.0548356175422668,0.560805
