file_name,text,attri_value,bin
output_images_00022/048820.png,"A cute, spiky creature with large eyes and a fluffy tail walking on a rocky, moon-like surface under a starry sky.",0.3486927182066674,bin_3
output_images_00024/071707.png,"A person with long, wavy brown hair wearing a red and gold armored suit.",0.3510678684010225,bin_3
output_images_00022/049777.png,"A wolf with glowing orange eyes and a glowing orange pattern on its fur, set against a dark background.",0.3174082363353056,bin_3
output_images_00000/002163.png,Two chimpanzees sitting side by side in a lush green forest with sunlight filtering through the trees.,0.3406438378726735,bin_3
output_images_00010/090132.png,"A witch with long red hair wearing a blue dress and hat, holding a flame in her hand, standing in a mystical forest.",0.3625271030500823,bin_3
output_images_00014/138889.png,A tiger sitting in a forest with sunlight filtering through the trees.,0.3182286692600624,bin_3
output_images_00027/098044.png,"A person with dark hair and a red object in the foreground, set against a teal background.",0.3498025220983168,bin_3
output_images_00029/117042.png,"A brown bear with a light brown face and dark brown body, standing in a forest with trees in the background.",0.3325490427952187,bin_3
output_images_00028/100881.png,"A white wolf head with gold accents and intricate designs, set against a dark background with gold and white decorative elements.",0.3184738832361558,bin_3
output_images_00019/026420.png,"A figure wearing a black robe with a gold crown and a gold chain, standing against a plain background.",0.3107437545177983,bin_3
output_images_00007/064735.png,A woman with long blonde hair wearing an elegant blue dress adorned with intricate designs stands in a mystical forest with sparkling lights.,0.3941570543775372,bin_3
output_images_00006/057973.png,A person wearing a suit and tie with a unique facial feature.,0.3278548072366153,bin_3
output_images_00005/041560.png,A man and a woman sitting on a swing hanging from a tree adorned with hanging ornaments.,0.3321789311427696,bin_3
output_images_00028/102823.png,"A person with long hair standing in a crowd at a concert with their arms raised, illuminated by colorful stage lights.",0.3654534769993202,bin_3
output_images_00017/180068.png,"A spooky Halloween scene featuring a lit-up jack-o'-lantern in the foreground, with a haunted house and a large red moon in the background.",0.3275118921317306,bin_3
output_images_00017/180341.png,"A fantasy character with long white braided hair, pointed ears, and wearing a dark blue and gold outfit.",0.3710148306453929,bin_3
output_images_00015/157202.png,"A surreal portrait of a person with tree branches growing from their head, surrounded by butterflies in a misty environment.",0.3716774996589211,bin_3
output_images_00023/056002.png,A person wearing a blue uniform with patches and a name tag.,0.3188708735447303,bin_3
output_images_00026/092978.png,"A man with long hair and a beard is jumping in a gym, wearing a black tank top and shorts, with a green mat on the floor.",0.3656763226378198,bin_3
output_images_00003/017555.png,"A large cactus with a giant flower on top, surrounded by smaller flowers and cacti in a serene landscape with a calm water body.",0.3709369210635914,bin_3
output_images_00015/155575.png,A glass sculpture of a human head filled with various succulents and plants.,0.3784067453122606,bin_3
output_images_00023/057264.png,"A young man with blonde hair and blue eyes wearing a white uniform with red and gold trim, standing in front of a dark background.",0.3985104317758597,bin_3
output_images_00015/155946.png,A serene forest path illuminated by sunlight filtering through tall trees.,0.342722967559216,bin_3
output_images_00025/074718.png,A futuristic motorcycle on display in a showroom with people in the background.,0.3865456525017233,bin_3
output_images_00024/072145.png,An astronaut playing a trumpet on the moon with the Earth visible in the background.,0.3672759112189798,bin_3
output_images_00020/026963.png,"A dark knight with glowing red eyes and horns, holding a sword, surrounded by carved pumpkins in a misty forest.",0.3365219714594822,bin_3
output_images_00000/003743.png,A person wearing futuristic headphones with red lights and cables connected to them.,0.3079081703634823,bin_3
output_images_00012/130904.png,"A grand throne room with a golden throne, intricate archways, and a star emblem on the floor.",0.3410843568689682,bin_3
output_images_00001/005138.png,A person with long dark hair wearing a black jacket against a textured background.,0.330267520979339,bin_3
output_images_00001/006615.png,"Two individuals stand at the entrance of a stone structure, bathed in golden light.",0.3104966743319642,bin_3
output_images_00001/007015.png,A futuristic robot with a sleek white exterior and visible internal wiring emitting sparks.,0.3698371849808038,bin_3
output_images_00012/129202.png,A black unicorn with a spiraled horn standing in a misty forest.,0.3428564146453259,bin_3
output_images_00005/039423.png,A serene night scene featuring the Northern Lights illuminating the sky over a calm lake surrounded by snow-covered mountains and rocks.,0.3806529138602462,bin_3
output_images_00029/118920.png,"A cyberpunk-themed image featuring a humanoid figure with a robotic skull, wearing a black leather jacket, set against a backdrop of neon lights and computer screens.",0.3422872655531939,bin_3
output_images_00001/008858.png,"A cozy dining room decorated for Christmas with a table set for dinner, featuring a fireplace, chandelier, and festive lights.",0.3527205710317574,bin_3
output_images_00009/086972.png,A futuristic armored figure with glowing red accents and advanced technology.,0.3073405695896523,bin_3
output_images_00021/032021.png,"A group of green aliens with red eyes standing in a dimly lit, narrow tunnel.",0.3337555904014437,bin_3
output_images_00011/110728.png,"A person wearing futuristic armor standing in a desolate, industrial environment with concrete pillars.",0.3749528922286688,bin_3
output_images_00012/114230.png,A man and a woman dressed in superhero costumes standing outdoors.,0.3348765466727462,bin_3
output_images_00018/182858.png,A yellow flower growing out of a bone-shaped planter.,0.323793508492264,bin_3
output_images_00001/009851.png,"Two anthropomorphic animals, one resembling a fox and the other resembling a dog, standing on a forest path surrounded by flowers and trees.",0.3832796769983628,bin_3
output_images_00024/069624.png,"A dark, menacing figure with long, tangled hair and sharp teeth, emerging from a foggy background.",0.3421635197658165,bin_3
output_images_00018/183598.png,"A woman wearing a large pink flower crown and an ornate necklace, standing outdoors with a blurred natural background.",0.3985163071576287,bin_3
output_images_00009/087139.png,"A busy city street with tall buildings, bright advertisements, and yellow taxis on a rainy day.",0.3891863579843558,bin_3
output_images_00004/035412.png,"A serene forest scene with sunlight streaming through the trees, illuminating a rocky path and vibrant yellow flowers.",0.3771624434228037,bin_3
output_images_00016/161223.png,"A woman with dark brown hair styled in vintage curls, wearing a red top against a textured green background.",0.359553243599686,bin_3
output_images_00029/104411.png,A surreal portrait of a person with glowing orange butterfly wings and intricate blue patterns on their head and shoulders.,0.3942329444137274,bin_3
output_images_00019/025410.png,"A dinosaur standing in a lush, green forest with sunlight filtering through the trees.",0.3888047386618221,bin_3
output_images_00013/133283.png,A round metal emblem with intricate designs and spikes on a rusted background.,0.3638934864717371,bin_3
output_images_00025/075116.png,"An elderly man with a long white beard and mustache, wearing a red cloak and holding a staff, standing in a forest.",0.3105717453302121,bin_3
output_images_00017/181547.png,A person in a long blue cloak kneeling in an overgrown courtyard with gothic arches and columns.,0.3764487173043045,bin_3
output_images_00011/109972.png,"A man with long black hair tied back, wearing a green jacket, standing in front of a stained glass window.",0.3447902193256453,bin_3
output_images_00006/043603.png,"A bald man in a black suit with a red bow tie standing in a room with a brown leather couch, two lamps, and a painting on the wall.",0.3046048257865157,bin_3
output_images_00024/071593.png,A monkey sitting on a subway train surrounded by other monkeys.,0.3920813953175264,bin_3
output_images_00020/026756.png,"A person with curly blonde hair and red freckles on their face, wearing a blue shirt.",0.3474510716456992,bin_3
output_images_00014/138618.png,"A pair of luxurious headphones with brown leather padding and gold accents, placed on a wooden surface with decorative items in the background.",0.3071298973233092,bin_3
output_images_00028/099916.png,"A cozy, dimly lit alchemy lab with large arched windows, filled with various potions, plants, and a central workbench.",0.3783698848649567,bin_3
output_images_00006/057745.png,A red dragon with sharp teeth and horns in a forest setting.,0.348013126148897,bin_3
output_images_00002/012729.png,A futuristic vehicle with glowing orange wheels parked in a misty forest.,0.3492370381074793,bin_3
output_images_00028/099636.png,"A glass jar containing a small plant with green leaves and moss, placed on a wooden surface.",0.3056360319548962,bin_3
output_images_00013/135454.png,"A person standing at the entrance of a large, moss-covered cave with sunlight streaming through the opening.",0.3451307670742857,bin_3
output_images_00015/158087.png,Astronauts underwater wearing space suits.,0.3168327817729875,bin_3
output_images_00019/021793.png,A wizard in a dark robe holding a glowing orb of fire under a full moon in a night landscape.,0.3026950985777611,bin_3
output_images_00010/107157.png,"A creature with a large head, glowing red eyes, sharp teeth, and a slender neck, covered in red spots, set against a dark, rocky background.",0.3079993191887351,bin_3
output_images_00016/160263.png,"A group of warriors dressed in traditional attire, armed with swords and spears, walking through a dense jungle with sunlight filtering through the trees.",0.3758283203723384,bin_3
output_images_00030/122354.png,"A dark-robed wizard with glowing red eyes and hands emitting red energy, standing in a foggy, abandoned street with old buildings and flying birds.",0.3655037262860466,bin_3
output_images_00007/063027.png,A person wearing an ornate golden armor with a detailed owl helmet.,0.3485954060274012,bin_3
output_images_00010/105005.png,"A knight in armor riding a white horse with a red cape, set against a backdrop of a castle and towers under a cloudy sky.",0.3980253630993413,bin_3
output_images_00018/185521.png,"Two muscular boxers facing each other in a boxing ring, wearing gloves and shorts.",0.3835578357472139,bin_3
output_images_00025/076090.png,Two men in suits walking away from a blazing fire.,0.3289864446602615,bin_3
output_images_00027/096198.png,"A small green creature with large ears, wearing a beige robe, holding and eating a cookie.",0.3840583090688668,bin_3
output_images_00019/026123.png,A large airship flying between two mountain peaks at sunset.,0.3877575444240196,bin_3
output_images_00011/108548.png,A person with long blonde hair wearing a pink outfit with intricate gold and blue detailing.,0.3903860653147978,bin_3
output_images_00024/070927.png,A brown bear standing at the edge of a calm lake with its reflection visible in the water.,0.3843682083429074,bin_3
output_images_00029/116462.png,"A warrior in traditional armor with a sword on his back, standing in a desert-like environment.",0.3249350005505131,bin_3
output_images_00013/133980.png,A woman wearing a black leather jacket and a multi-layered necklace standing in front of a neon-lit sign.,0.3334219801659677,bin_3
output_images_00012/129649.png,A large shark with glowing red eyes swimming in a dark underwater environment with pinkish-red particles floating around.,0.3651701384899663,bin_3
output_images_00001/005246.png,"A dimly lit underground tunnel with stone walls, cobblestone path, and wooden doors.",0.3919111850214939,bin_3
output_images_00011/108724.png,A round wooden table with three red chairs surrounded by tall trees under a full moon.,0.3853396883197859,bin_3
output_images_00028/100116.png,"A group of people walking in a dimly lit, spacious hall with circular lights hanging from the ceiling.",0.3013424592859605,bin_3
output_images_00003/017459.png,A person wearing a hooded garment with intricate patterns.,0.3630734088374119,bin_3
output_images_00016/161596.png,"A person with long, wavy brown hair wearing a white t-shirt.",0.3418551538504806,bin_3
output_images_00011/109705.png,A person with short black hair wearing a dark top against a red background.,0.3635044023102405,bin_3
output_images_00011/110584.png,A steaming teapot and two cups on a wooden table with candles in the background.,0.3618426042444566,bin_3
output_images_00024/057429.png,"A person with glowing red eyes and intricate face paint, illuminated by neon lights.",0.3254210042018516,bin_3
output_images_00000/000157.png,A rocket launching from a forest at night with stars and clouds in the sky.,0.3322922687904507,bin_3
output_images_00018/186771.png,A blue and pink clown-like figure with exaggerated features and a cracked texture.,0.3589647704479741,bin_3
output_images_00008/081855.png,"A gas station illuminated at night with red neon lights, featuring two fuel pumps and a convenience store under a large canopy.",0.3818041745354147,bin_3
output_images_00003/016180.png,A rooster working at a computer station with multiple monitors and a control panel.,0.3749260210523418,bin_3
output_images_00000/002631.png,A person in a futuristic suit riding a motorcycle on a city street with flames coming from the exhaust.,0.3878708297131108,bin_3
output_images_00006/060900.png,A person wearing a leather jacket standing in a city at night with neon lights in the background.,0.3382326799280503,bin_3
output_images_00014/154461.png,"A soldier in futuristic armor crouching in an alleyway with a rifle, surrounded by brick walls and debris.",0.3495385151283414,bin_3
output_images_00014/137875.png,A person with dark hair wearing a black shirt.,0.324287384631587,bin_3
output_images_00011/111345.png,"A person dressed in a black suit sitting at a table with a carved pumpkin, surrounded by autumn leaves.",0.3090501673081341,bin_3
output_images_00025/074829.png,"A cute, orange hamster with large ears and a pink nose, sitting on a wooden surface with a dark background.",0.354902405832328,bin_3
output_images_00011/110110.png,A rustic house nestled in a lush forest with a stone path leading to it.,0.3755825229719573,bin_3
output_images_00015/157002.png,"A woman wearing an ornate headpiece and earrings, dressed in a luxurious garment with fur trim, standing outdoors with sunlight filtering through leaves.",0.3793244305778952,bin_3
output_images_00003/016092.png,"A muscular man with long white hair and beard, wearing an ornate red cape and gold armor, standing in front of ancient columns.",0.3294781890569949,bin_3
output_images_00005/038787.png,A giant shark swimming near rocky cliffs with two people standing on rocks.,0.3981306637034696,bin_3
output_images_00016/159615.png,"A muscular fantasy character with long hair, wearing spiked armor and standing in a rocky environment.",0.3882330950568704,bin_3
output_images_00006/061542.png,"An astronaut standing on a rocky terrain with a dramatic, fiery sky in the background.",0.3749119029325597,bin_3
output_images_00025/077146.png,A close-up view of a textured surface with numerous small bumps and depressions.,0.378045721615062,bin_3
output_images_00008/083222.png,"A person with long dark hair adorned with pink flowers, wearing layered necklaces and a sleeveless top, standing in a forested area.",0.318288818060183,bin_3
output_images_00028/103630.png,"A large, menacing creature with sharp teeth and claws, standing in a foggy forest with tall trees and autumn leaves.",0.3667021919699276,bin_3
output_images_00013/135895.png,"A person with green hair adorned with green flowers and leaves, wearing a green outfit in a forest setting.",0.3969252567665249,bin_3
output_images_00006/060457.png,"A group of hooded figures standing on a cobblestone street at night, facing a large cross under a full moon.",0.3144690494911343,bin_3
output_images_00027/095507.png,"An antique wooden machine with a large circular dial and various knobs, placed on a wooden table in a room with bookshelves and a globe.",0.3483236686856139,bin_3
output_images_00029/119256.png,"A bald man in an orange jacket with a badge and name tag, standing in front of a planet with lights visible on its surface.",0.3245264053344726,bin_3
output_images_00012/130487.png,"A group of people standing on a cliff overlooking a canyon at night, with a glowing figure hovering above them and a van parked nearby.",0.3803748448689779,bin_3
output_images_00005/041328.png,"A massive, winged octopus-like creature with glowing eyes hovers over a rocky landscape, with a cloaked figure standing below it.",0.3654153562059589,bin_3
output_images_00013/135644.png,"A wizard in a dark forest, wearing a top hat and a long coat, conjuring fire from his hands.",0.3319834653068991,bin_3
output_images_00011/108175.png,A surrealistic artwork featuring a skull adorned with flowers and leaves.,0.364545653848087,bin_3
output_images_00012/115002.png,A dog dressed in military gear holding an assault rifle.,0.3245053908404182,bin_3
output_images_00012/130854.png,"Two men in suits kissing, with one man's hand on the other's chest.",0.3479709064259249,bin_3
output_images_00021/033749.png,"A scene from an ancient battle arena featuring a muscular warrior and a female fighter, both in traditional armor, engaged in a fight with spectators in the background.",0.3787420422423119,bin_3
output_images_00000/000428.png,"A mysterious stone tower with illuminated windows and an open door, surrounded by a calm lake at night under a full moon.",0.3626048966950061,bin_3
output_images_00013/135420.png,"A man wearing a red cape with gold accents, standing against a blurred background with bokeh lights.",0.3915958030551087,bin_3
output_images_00020/028251.png,A man working on a computer in a room with a fire behind him.,0.3588229310278799,bin_3
output_images_00028/102414.png,A raccoon standing on a dirt path in a forest,0.3916068881165747,bin_3
output_images_00019/025433.png,"A person wearing a white robe with a white hat, standing with arms crossed against a dark background.",0.3818014705882352,bin_3
output_images_00001/009181.png,"A person standing on a rocky terrain looking up at a large, glowing spiral galaxy in the sky.",0.3617827247170841,bin_3
output_images_00009/088203.png,"A cat warrior dressed in armor and a red cloak, holding a staff, standing in a mystical forest.",0.3403147678749234,bin_3
output_images_00023/056951.png,"A woman with long brown hair wearing a red and black embroidered top and a black jacket, standing in front of a stone archway with a scenic background.",0.3665667365579044,bin_3
output_images_00018/185884.png,A giant gorilla standing on a cliff overlooking a cityscape at night with a full moon and a tall tower illuminated.,0.3125793868420171,bin_3
output_images_00017/177852.png,A cartoon dog dressed as a judge sits at a desk with an open book.,0.3397565991270775,bin_3
output_images_00004/037713.png,A woman wearing leather armor stands in a field with mountains in the background at sunset.,0.3973620096842448,bin_3
output_images_00002/012892.png,A green alien character with large ears wearing a beige robe with fur trim.,0.3921021143595377,bin_3
output_images_00012/114360.png,"A grand castle with multiple domes and spires, surrounded by trees and rocks.",0.3878422269634172,bin_3
output_images_00021/032485.png,A woman with a dragon on her shoulder standing in front of a house in a grassy field.,0.3888130748973173,bin_3
output_images_00007/065251.png,A muscular man in a fantasy costume sitting at a dining table with food and a candle.,0.3233087053485945,bin_3
output_images_00018/021584.png,A surreal landscape featuring a skull with flowing red hair against a backdrop of a red sun and rocky terrain.,0.3575719421985102,bin_3
output_images_00021/046628.png,A glowing insect with iridescent wings and a detailed exoskeleton.,0.3688335418701172,bin_3
output_images_00020/030961.png,"An alien figure standing in a field at night, with a small house in the background, illuminated by warm lights.",0.3334141787360696,bin_3
output_images_00025/073731.png,A person with curly hair and a beard wearing a dark jacket.,0.3531657387228573,bin_3
output_images_00012/113513.png,"A man wearing a green suit with gold trim, a red cape, and a golden helmet with horns.",0.3047038844987458,bin_3
output_images_00010/105657.png,"A menacing demon with glowing red eyes and large horns stands in an ancient, ruined corridor.",0.3515200409234739,bin_3
output_images_00018/183400.png,A group of hooded figures in red robes gather around a large statue of a horned deity in a misty forest.,0.3388397777781767,bin_3
output_images_00003/017840.png,A toucan perched on a stone archway over a calm pond surrounded by lush greenery.,0.3618844537174,bin_3
output_images_00025/077314.png,"A woman with dark hair and red lipstick, surrounded by orange flowers in a field.",0.3220674402573529,bin_3
output_images_00022/048412.png,"Three individuals with glowing particles around them, smiling and looking upwards",0.3667361427755917,bin_3
output_images_00014/153995.png,A samurai warrior wearing traditional Japanese armor with intricate details and a red and gold color scheme.,0.3054571413526348,bin_3
output_images_00005/039167.png,"A humanoid figure standing in front of a glowing pink portal, surrounded by bonsai trees in a garden setting.",0.389080036387724,bin_3
output_images_00015/157469.png,A woman in a long black dress standing in front of a large golden circle on a rustic wall.,0.3212516747268976,bin_3
output_images_00011/109465.png,A person wearing headphones in a dimly lit room with red and blue lighting.,0.3793954437854243,bin_3
output_images_00025/077569.png,"A city street at sunset with tall buildings, wet pavement reflecting the sky, and autumn leaves scattered on the ground.",0.3664326312495213,bin_3
output_images_00005/041977.png,"A dimly lit, elegant room with wooden tables, chairs, and ornate mirrors on the walls.",0.3049495547425513,bin_3
output_images_00004/036735.png,"A deep cave with rocky walls and a stream running through it, illuminated by a warm light at the end.",0.3007198819927141,bin_3
output_images_00004/035709.png,"A narrow alleyway with traditional Chinese buildings, red lanterns hanging overhead, and potted plants along the sides.",0.3950470232496074,bin_3
output_images_00025/075030.png,"A man wearing a cap, headphones, and sunglasses is speaking into a microphone.",0.3882408403882793,bin_3
output_images_00030/122418.png,"A woman with long, wavy brown hair, wearing a small earring, and with a bare shoulder.",0.3329230327232211,bin_3
output_images_00014/138271.png,"A detailed rendering of a dragon's head with orange eyes, sharp teeth, and spiky scales.",0.3035744723151712,bin_3
output_images_00004/036096.png,A young girl standing in a barn with three cows.,0.3336056727989047,bin_3
output_images_00006/060031.png,A baby orangutan sitting inside a glass jar on a wooden surface.,0.35171838648179,bin_3
output_images_00009/088419.png,A German Shepherd dog dressed in a military uniform is sitting on a bed with cables wrapped around its hands.,0.3162452211567,bin_3
output_images_00001/007772.png,A menacing creature with sharp spikes and horns standing in a dimly lit environment.,0.3762572643803615,bin_3
output_images_00005/042698.png,"A futuristic cityscape with tall skyscrapers, a person walking towards a glowing light at the end of a path, and birds flying overhead.",0.3724911783255782,bin_3
output_images_00002/011288.png,"A cute, cartoonish character wearing a red and yellow polka-dotted wizard outfit with a staff.",0.3279785343244964,bin_3
output_images_00002/010769.png,A futuristic alien warrior wearing intricate armor with glowing eyes and red lights in the background.,0.3032725278068991,bin_3
output_images_00016/161412.png,A golden sculpture depicting a group of people standing in front of a cityscape on a red background.,0.3889577267216701,bin_3
output_images_00001/005757.png,A person with black hair and red eyes wearing a futuristic black outfit with red accents.,0.3251866172341739,bin_3
output_images_00024/069524.png,"A demonic figure with wings and horns emerging from a fiery gate in a dark, misty forest.",0.3163666706459195,bin_3
output_images_00016/177207.png,"A cartoon character wearing a green hat with an 'L' on it, blue overalls, and white gloves, standing in a room with warm lighting.",0.3171737222110524,bin_3
output_images_00012/114502.png,A person with long black hair sitting on a bed with white sheets and a pillow against a wooden headboard.,0.3868650772992302,bin_3
output_images_00028/101285.png,"A music studio with a central desk, multiple keyboards, a large monitor, and various audio equipment.",0.333083137811399,bin_3
output_images_00024/071712.png,An ostrich standing in the middle of a dimly lit tavern with patrons sitting at tables and drinking.,0.3821044996672985,bin_3
output_images_00022/048055.png,"A man dressed in historical clothing, wearing a black hat and a brown coat, is using a smartphone on a cobblestone street.",0.3824063095391965,bin_3
output_images_00027/093732.png,"A woman wearing a golden crown and a luxurious dress with intricate details, standing outdoors with golden leaves falling around her.",0.396870927249684,bin_3
output_images_00022/051266.png,"A monkey with red eyes and a floral pattern on its body, set against a dark, glowing background with bokeh effects.",0.3192698160807292,bin_3
output_images_00006/059596.png,"A person with green eyes wearing a black leather jacket and a white shirt with blood stains, standing against a green background.",0.3061550963158701,bin_3
output_images_00011/110099.png,"A man with gray hair and a beard is sitting at a desk holding a white cat, surrounded by potted plants.",0.3146576413921281,bin_3
output_images_00026/093106.png,A cute owl is sleeping inside a decorative teacup.,0.3941497316547468,bin_3
output_images_00027/096951.png,"A woman with blonde curly hair, red lipstick, and earrings, wearing a strapless top.",0.38597318611893,bin_3
output_images_00025/073367.png,"A muscular statue of a bald man with a beard, standing on a rocky base.",0.3439143162147671,bin_3
output_images_00016/160063.png,"A room with blue walls, a colorful abstract artwork on the back wall, and numerous red and white spherical objects scattered on the floor.",0.3975927726895201,bin_3
output_images_00002/011690.png,A robotic figure with red eyes and a gun stands in a foggy urban street.,0.3420390446980794,bin_3
output_images_00008/081944.png,A girl in a red dress reading a book on a bench at a train station surrounded by lush greenery and trees.,0.3963846655452953,bin_3
output_images_00020/031005.png,An elderly monk in a red robe stands in a traditional Chinese courtyard with pagodas in the background.,0.3876678092806947,bin_3
output_images_00003/018846.png,A man wearing a black uniform with gold insignia and a wide-brimmed hat.,0.3396633746577244,bin_3
output_images_00011/109305.png,A person standing on a boat in the middle of a river surrounded by rocky cliffs under a large full moon.,0.3731709199793198,bin_3
output_images_00016/177634.png,"A person wearing white religious attire stands at a microphone, holding a tablet.",0.3931564779842601,bin_3
output_images_00023/053148.png,"A dark, rainy city street with tall buildings, red lights, and a crowd of people walking away from a large, ominous face with glowing red eyes.",0.3243255839628332,bin_3
output_images_00013/132989.png,A cartoon character in a red jacket standing next to a cartoon dog with fire coming out of its head on a cobblestone street at night.,0.3675314772362802,bin_3
output_images_00017/179604.png,"A religious ceremony with a bishop in red and gold vestments holding a cross, surrounded by clergy.",0.3546831953759287,bin_3
output_images_00023/057213.png,"A man with exaggerated features, including large ears and eyes, wearing a suit and tie, with smoke coming out of his mouth.",0.3011823766371783,bin_3
output_images_00001/008242.png,"A green-skinned creature with large pointed ears, wearing a red cloak and holding a sword with an ornate hilt.",0.3054717456593233,bin_3
output_images_00013/134910.png,A werewolf warrior in armor standing in a misty forest.,0.3782943314197016,bin_3
output_images_00026/092786.png,"A serene garden with traditional Japanese buildings, a person in a red robe standing on a pond with lily pads, and lanterns illuminating the scene.",0.3876115050970339,bin_3
