file_name,text,origin_value,attri_value
output_images_00026/093192.png,"A whimsical, isometric scene featuring various magical objects and structures, including a cannon, potions, and a cauldron, surrounded by greenery and mystical green smoke.",4.685729,0.821165
output_images_00000/002286.png,"A skeletal figure in a dark coat stands under a glowing street lamp on a quiet, starlit night.",4.5133653,0.803995
output_images_00029/115827.png,A superhero in a bat costume flying over a cityscape with buildings and clouds in the background.,4.8897123,0.865265
output_images_00004/037258.png,A person wearing futuristic armor with red accents and a hammer and sickle symbol on the shoulder.,4.803438,0.842615
output_images_00013/131440.png,"A character with long black hair, red eyes, and a dark outfit carrying a sword on his back against a pink sky background.",4.7734957,0.835805
output_images_00022/051479.png,A person wearing a traditional helmet with intricate designs and a dark outfit.,4.847431,0.853225
output_images_00000/003142.png,"A vibrant red sports car with black racing stripes and gold rims, set against a watercolor background.",4.5797653,0.809355
output_images_00014/154521.png,A couple kissing against a colorful background.,4.582143,0.809525
output_images_00020/030743.png,A yellow convertible car driving on a road with a double rainbow in the background.,4.973133,0.895325
output_images_00001/008749.png,"A woman wearing a yellow floral top, gold earrings, and a gold necklace holding a red tomato against a red background.",4.8118157,0.844535
output_images_00010/090592.png,"A man in a suit sitting at a table with a microphone, facing a large green dinosaur-like creature.",4.8193207,0.846275
output_images_00000/002579.png,A yellow soda can with Pikachu design on it.,4.859891,0.856395
output_images_00021/031687.png,A cute ghost floating in a dark forest under a full moon,4.7880087,0.839015
output_images_00005/039353.png,"A person with curly hair wearing large sunglasses and a red jacket, with intricate designs and symbols on their face.",4.8975134,0.867555
output_images_00017/178240.png,"A cartoon character with a bald head, wearing a white shirt.",4.8095646,0.844025
output_images_00017/181854.png,A miniature volcano erupting inside a glass dome on a wooden base.,4.9135723,0.872875
output_images_00009/089769.png,A floating skyscraper over a serene lake surrounded by mountains under a large moonlit sky.,4.6976175,0.822675
output_images_00004/034251.png,A man wearing a red sports jersey holding a miniature figure of himself in a similar outfit.,4.8932343,0.866325
output_images_00021/033595.png,A samurai in traditional Japanese attire holding a glass of beer.,4.7225723,0.826835
output_images_00013/131865.png,A person wearing headphones is working on a computer with multiple monitors displaying code.,4.9637814,0.891535
output_images_00000/000786.png,A lizard wearing a suit and tie.,4.809738,0.844085
output_images_00024/068570.png,"An anime character with brown hair and brown eyes, wearing a red jacket, standing against a stone wall background.",4.854684,0.855105
output_images_00002/012014.png,A person wearing a futuristic white jumpsuit standing in shallow turquoise water with a pyramid in the background.,4.757698,0.832805
output_images_00001/008574.png,"A person wearing a long black cloak stands on a hillside, holding a staff, with dramatic clouds and lightning in the sky.",4.729827,0.828085
output_images_00006/060594.png,"A pregnant woman wearing a black leather jacket and a grey top standing on a wet city street at night, with streetlights illuminating the scene.",4.8145933,0.845185
output_images_00014/138672.png,"A person standing under a blue archway at sunset, facing the ocean.",4.9823623,0.898835
output_images_00019/025312.png,A person wearing a pink puffer jacket with a neon pink background.,4.880956,0.862495
output_images_00005/040966.png,"A woman with long, wavy blonde hair wearing a white lace dress.",4.760528,0.833465
output_images_00011/108667.png,"A woman wearing a red dress with a white ruffled collar, adorned with gold jewelry and a headpiece.",4.8866005,0.864395
output_images_00024/070220.png,"A woman with long black hair wearing a brown leather jacket, a black tank top, and blue jeans, standing against a fiery red background.",4.7909937,0.839695
output_images_00019/024770.png,A person with dark hair wearing a green outfit with red trim.,4.676523,0.819865
output_images_00009/089850.png,A fox-like character in futuristic armor holding a gun.,4.5364532,0.805605
output_images_00010/105652.png,"A dense forest with tall trees, lush green foliage, and a stone path winding through the undergrowth.",4.825567,0.847715
output_images_00001/005361.png,A woman in a maroon off-shoulder dress standing in an elegant dining room with chandeliers.,4.8928537,0.866215
output_images_00011/111481.png,A woman wearing a black dress and long black gloves standing against a red background.,4.4680686,0.800995
output_images_00019/024338.png,"A person wearing futuristic goggles with a neon display, dressed in a black leather jacket, set against a vibrant pink and blue background.",4.9669275,0.892885
output_images_00023/056579.png,"A cute, orange and white cat with large eyes sitting on a light background.",4.844003,0.852325
output_images_00009/089783.png,"A lone figure in a long robe stands on a desert landscape, gazing towards a futuristic city with tall, spire-like buildings.",4.974877,0.896015
output_images_00030/122041.png,"A muscular man with a beard, wearing shorts and a belt, holding a gun with a fiery explosion in the background.",4.966755,0.892795
output_images_00001/008024.png,A dimly lit hallway with red neon signs and archways leading to various rooms.,4.684786,0.820995
output_images_00004/035171.png,"A whimsical mushroom house with a wooden door and windows, glowing warmly from within, nestled in a forest floor surrounded by moss and small mushrooms.",4.9092426,0.871425
output_images_00023/052977.png,Two men in leather jackets standing and facing each other in an urban setting.,4.8287535,0.848435
output_images_00006/059162.png,"A woman with long, wavy hair styled in an updo, wearing a white blouse with brown leather straps and gold jewelry, including a large earring and a necklace.",4.887454,0.864665
output_images_00027/095842.png,"A person with teal hair wearing a black leather jacket, a choker, and sunglasses.",4.882067,0.862855
output_images_00009/088262.png,"A blue cat with yellow eyes crouching on a red background, surrounded by red berries.",4.9680386,0.893345
output_images_00000/004762.png,"A clown wearing a red and white striped costume with a ruffled collar, holding a metal rod.",4.8098025,0.844105
output_images_00007/066369.png,A person with dreadlocks wearing a black shirt.,4.615705,0.812755
output_images_00009/085805.png,A pair of hands holding a detailed anatomical model of a human heart.,4.957401,0.889015
output_images_00010/107832.png,A hooded figure in dark armor stands amidst tall buildings with a flaming sword in hand.,4.949656,0.885895
output_images_00002/011658.png,"A majestic figure adorned in golden armor and holding a staff stands between two kneeling individuals, one draped in red cloth and the other seated on a chair.",4.8588037,0.856125
output_images_00002/010681.png,"A man wearing a dark suit with a white shirt and a plaid tie, standing in front of a lamp.",4.762549,0.833815
output_images_00014/152947.png,"A person with long, wavy red hair wearing a red blazer standing indoors.",4.8865085,0.864345
output_images_00015/156398.png,"A mystical cave with arched stone structures, illuminated by warm lights, leading to a serene waterway under a full moon.",4.8786473,0.861715
output_images_00019/024547.png,"A group of people walking towards a large, menacing creature with glowing red eyes and tentacles in a foggy, rocky landscape.",4.84656,0.853065
output_images_00003/015786.png,"A majestic stone archway with intricate carvings stands in a misty, rocky landscape, leading towards a bright blue light at the end.",4.838831,0.85087
output_images_00008/082682.png,"A woman wearing a golden crown adorned with stars and a blue gemstone, dressed in a white lace garment with gold trim.",4.7701178,0.835165
output_images_00022/047395.png,"A blue dragon with golden armor and a coiled body, standing on its hind legs with a dark background.",4.9401307,0.882595
output_images_00010/105755.png,A group of mythical creatures with wings and horns standing on rocky cliffs under a red full moon.,4.733864,0.828735
output_images_00025/076231.png,"A grand white mansion with a fountain in front, surrounded by palm trees and a vibrant sunset in the background.",4.9746656,0.895905
output_images_00015/155638.png,"A person in a dark cloak standing at the entrance of an ornate archway, with light streaming through the doorway.",4.5886574,0.810155
output_images_00029/104039.png,"Three women in different styles of revealing outfits, including bikinis and draped garments, standing side by side.",4.7951736,0.840645
output_images_00009/086569.png,A woman in a white blouse eating a plate of food with a glass of wine on the side.,4.8398333,0.851205
output_images_00013/134300.png,"A person wearing a black hat, white shirt, and black tie on a red background.",4.750387,0.831635
output_images_00019/023877.png,A portrait of a bearded man wearing a luxurious golden robe with fur trim and a white ruffled collar.,4.7545896,0.832245
output_images_00002/010793.png,A giant demon with red eyes and horns stands menacingly over a silhouette of a person juggling balls at sunset.,4.4686294,0.801045
output_images_00013/135822.png,A brown and white dog holding a vacuum cleaner hose in its mouth.,4.929607,0.878535
output_images_00003/018813.png,A man in a dark coat standing in an old-fashioned room with a lit lamp and a painting on the wall.,4.741053,0.830005
output_images_00013/135987.png,"A person wearing a teal cropped jacket, white shirt, teal pants, and a belt with a metallic buckle.",4.713958,0.825205
output_images_00009/086060.png,A cartoon character holding money near an electrified fence post at night.,4.979971,0.898015
output_images_00010/105641.png,A woman wearing a floral dress looking at herself in the mirror.,4.6981554,0.822805
output_images_00028/099897.png,A nun wearing a black and white habit with a gold cross pendant.,4.6195016,0.813215
output_images_00028/099482.png,"A blue, shiny, humanoid figure with large sunglasses standing on a wet surface with water droplets around it.",4.894806,0.866745
output_images_00009/089398.png,"A square amber-colored glass bottle with a stopper, containing liquid with bubbles, spilling onto a surface.",4.878197,0.861595
output_images_00009/089572.png,"A mysterious castle shrouded in fog, surrounded by bare trees and a winding path.",4.830859,0.848885
output_images_00027/094273.png,A gnome in a red hat and green coat holding a bottle of potion in a dimly lit workshop.,4.943978,0.883965
output_images_00022/047560.png,"A person walking on a path towards a large, ominous robot with glowing red eyes in a foggy, forested area.",4.7823257,0.837675
output_images_00001/007383.png,A sailboat with two sails sailing near the shore on a clear day.,4.9794745,0.897815
output_images_00013/132185.png,A surreal painting featuring a large purple heart surrounded by flames and smaller hearts on fire.,4.980893,0.898365
output_images_00002/012055.png,"A woman with long, wavy brown hair wearing a black top with lace trim and a delicate necklace.",4.9346757,0.880475
output_images_00010/105034.png,A snail with human-like arms and legs playing a grand piano.,4.7576513,0.832755
output_images_00024/070279.png,"A mysterious castle with many spires and towers, illuminated by a full moon in a dark, foggy night. A figure in a cloak stands at the entrance, holding a staff.",4.658825,0.817605
output_images_00004/035947.png,A person wearing a red polka dot dress is holding a phone receiver near a door with a red light.,4.8442097,0.852375
output_images_00011/112118.png,A vibrant red phoenix with outstretched wings and long tail feathers.,4.919745,0.875035
output_images_00011/109245.png,"A city street at night with illuminated storefronts, street lamps, and a crescent moon in the sky.",4.6152563,0.812685
output_images_00009/088635.png,"A woman in a red superhero costume with glowing red eyes and hands emitting energy, standing against a dramatic sky with clouds and sunlight.",4.9568343,0.888755
output_images_00011/112465.png,"A marble statue of a woman with braided hair, wearing a draped robe, standing in an arched hallway.",4.9782577,0.897325
output_images_00010/107194.png,A person wearing a shiny black outfit with a high collar and belted waist.,4.810309,0.844175
output_images_00025/075197.png,"A woman in a long dress standing on a beach under a large, red full moon.",4.64544,0.815865
output_images_00002/012043.png,"A person sitting on a toilet in a bathroom, holding a smartphone.",4.929266,0.878405
output_images_00027/094067.png,A man with curly hair wearing a dark jacket against a textured background.,4.906707,0.870625
output_images_00027/098475.png,"A man with long, gray hair wearing an ornate, dark-colored outfit with gold accents and a high collar, standing against a patterned background.",4.7623687,0.833775
output_images_00028/100247.png,"A man with long white hair and a beard, wearing a dark green and black outfit with a gold necklace and a sword on his back.",4.979949,0.898005
output_images_00004/035348.png,A person with blonde hair looking through a window with raindrops on it.,4.973492,0.89549
output_images_00017/178869.png,A person wearing a black turtleneck sweater standing near a wooden door.,4.790564,0.839575
output_images_00013/132449.png,A cute cartoon bear wearing sunglasses and black nail polish on its claws.,4.9611115,0.890455
output_images_00000/003364.png,"A character with blonde hair wearing a green tunic and hat, carrying a sword and shield.",4.9004536,0.868415
output_images_00029/118947.png,A metallic robot with a skeletal head and mechanical components.,4.7279215,0.827775
output_images_00026/078532.png,A man with a beard and mustache holding a baby.,4.9089537,0.871305
output_images_00020/030065.png,A man in a red shirt is working at a desk with multiple computer monitors and a keyboard.,4.5104327,0.803755
output_images_00015/155526.png,"A cartoonish goblin with orange hair and beard, wearing a green jacket and brown pants, standing against a green background.",4.8324814,0.849305
output_images_00008/083210.png,"A snowy landscape at night with two cabins, a shooting star in the sky, and tire tracks leading to the cabins.",4.8708124,0.859375
output_images_00005/042503.png,A vintage camera floating above a forest floor with golden sparks flowing from its lens.,4.962122,0.890835
output_images_00004/038112.png,A person in futuristic armor standing in a dimly lit room with neon lights.,4.899925,0.868245
output_images_00002/011599.png,"A cute, white, large-eared creature with pink eyes and a round tail standing in a forest clearing with orange flowers.",4.9247394,0.876715
output_images_00012/128784.png,"A castle with multiple spires and towers is seen through a cave entrance, illuminated by a large, glowing moon in the background.",4.664156,0.818115
output_images_00020/026801.png,An abstract representation of an atom with a glowing core and orbiting rings.,4.898053,0.867675
output_images_00023/053073.png,"A young baseball player wearing a green and white uniform with a 'P' logo, holding a baseball bat.",4.7031817,0.823515
output_images_00023/053424.png,A person in a hooded cloak walking towards a two-story house on a foggy evening.,4.8821883,0.862905
output_images_00016/176845.png,A wolf standing in a field at dusk with a large pink moon in the background.,4.6476145,0.81614
output_images_00026/093633.png,A person in traditional martial arts attire performing a stance with an orange ball above their hand.,4.5475035,0.806545
output_images_00004/035197.png,"A person wearing a red fez hat, brown suit, white shirt, and patterned bow tie standing in front of a blue door with windows.",4.8628902,0.857145
output_images_00020/027437.png,A woman with long black braided hair wearing a white dress with ruffled sleeves and a necklace.,4.5555677,0.807195
output_images_00001/007393.png,A man wearing a red military uniform with gold embellishments and a matching hat.,4.7953053,0.840675
output_images_00013/135589.png,"A red apple with green leaves on top, placed on a wooden surface against a dark background.",4.612061,0.812395
output_images_00027/098359.png,A man with a beard wearing a black suit and a white lace collar.,4.4582434,0.800515
output_images_00010/107658.png,"Two medieval figures, one wearing a crown and armor, and the other in a red cloak with fur trim.",4.9149976,0.873355
output_images_00009/086862.png,"A person with long white hair wearing glasses and a dark suit, holding a book.",4.765708,0.834325
output_images_00022/051550.png,A superhero in a bat-themed costume standing in front of a full moon with buildings in the background.,4.9573,0.888965
output_images_00002/011045.png,"A glowing, complex, glass-like structure with a bright core and intricate loops.",4.902706,0.869225
output_images_00011/112849.png,"A scene featuring two characters, one dressed in a cape and the other in a bat suit, interacting in a dimly lit room with a statue in the background.",4.9471507,0.884995
output_images_00016/163152.png,Three individuals wearing black cloaks and ornate masks with intricate gold designs.,4.7017,0.823295
output_images_00026/092737.png,"A snowy city street at night with people walking, illuminated by street lamps and a full moon.",4.85105,0.854165
output_images_00021/046129.png,"A side profile of a humanoid figure with a bald head and visible veins, wearing a high-collared garment.",4.8016567,0.842125
output_images_00022/049482.png,"A person riding a horse in the desert, accompanied by two children, all wearing traditional clothing and hats.",4.9213285,0.875595
output_images_00017/181035.png,"An angel with white wings wearing a red robe, holding a staff with a golden orb, flying over a landscape with buildings and clouds.",4.949768,0.885955
output_images_00013/132045.png,A man wearing a black tuxedo with a bow tie stands in a dimly lit room.,4.703264,0.823545
output_images_00023/054685.png,A large asteroid floating in space near a planet with a bright sun in the background.,4.866523,0.858185
